Date,Soil Moisture 10cm (%) ,Soil Moisture 20cm (%) ,Soil Moisture 30cm (%),Soil Moisture 40cm (%),Soil Moisture 50cm (%),Soil Moisture 60cm (%) ,Rain,Temperature (oC),Humidity (%)
2024-09-07 17:00:00,6.64,3.52,1.97,1.93,1.92,0.98,0,29.37,61.5
2024-09-07 16:00:00,6.64,3.52,1.97,1.93,1.92,0.98,0,29.67,58.33
2024-09-07 15:00:00,6.65,3.52,1.98,1.93,1.92,0.98,0,29.17,57.83
2024-09-07 14:00:00,6.66,3.52,1.98,1.93,1.92,0.98,0,28.68,57.5
2024-09-07 13:00:00,6.67,3.52,1.98,1.93,1.92,0.97,0,25.57,66
2024-09-07 12:00:00,6.67,3.52,1.98,1.93,1.92,0.98,0,20.87,83
2024-09-07 11:00:00,6.68,3.52,1.98,1.93,1.92,0.98,0,19.48,83.33
2024-09-07 10:00:00,6.68,3.52,1.97,1.93,1.92,0.98,0,19.32,82.83
2024-09-07 09:00:00,6.67,3.52,1.97,1.93,1.92,0.98,0,20.22,78.33
2024-09-07 08:00:00,6.67,3.52,1.97,1.93,1.92,0.98,0,20.9,74.67
2024-09-07 07:00:00,6.67,3.52,1.97,1.93,1.92,0.98,0,22.47,69.17
2024-09-07 06:00:00,6.66,3.52,1.97,1.93,1.92,0.98,0,21.87,72.33
2024-09-07 05:00:00,6.66,3.52,1.97,1.93,1.92,0.98,0,21.87,74
2024-09-07 04:00:00,6.65,3.52,1.97,1.93,1.92,0.98,0,22.37,72.17
2024-09-07 03:00:00,6.65,3.51,1.97,1.92,1.91,0.98,0,23.53,68
2024-09-07 02:00:00,6.64,3.51,1.97,1.92,1.92,0.98,0,23.9,68.33
2024-09-07 01:00:00,6.63,3.51,1.97,1.92,1.91,0.98,0,24.9,62.33
2024-09-07 00:00:00,6.62,3.51,1.97,1.92,1.91,0.98,0,25.22,65.67
2024-09-06 23:00:00,6.61,3.5,1.97,1.92,1.91,0.98,0,26.9,71.17
2024-09-06 22:00:00,6.6,3.5,1.97,1.92,1.91,0.98,0,28.48,68.17
2024-09-06 21:00:00,6.6,3.5,1.97,1.92,1.91,0.98,0,29.52,63.17
2024-09-06 20:00:00,6.61,3.51,1.97,1.92,1.91,0.98,0,30.4,65.83
2024-09-06 19:00:00,6.61,3.51,1.97,1.92,1.91,0.99,0,30.73,66.5
2024-09-06 18:00:00,6.62,3.51,1.97,1.93,1.91,0.99,0,30.58,66.17
2024-09-06 17:00:00,6.61,3.51,1.97,1.93,1.92,0.99,0,30.73,66
2024-09-06 16:00:00,6.63,3.51,1.97,1.93,1.92,0.99,0,30.53,65
2024-09-06 15:00:00,6.64,3.51,1.98,1.93,1.92,0.99,0,29.05,63.17
2024-09-06 14:00:00,6.65,3.51,1.98,1.93,1.92,0.99,0,27.92,64.17
2024-09-06 13:00:00,6.66,3.52,1.98,1.93,1.92,0.99,0,25.3,72.67
2024-09-06 12:00:00,6.67,3.52,1.98,1.93,1.92,0.99,0,22.67,78.33
2024-09-06 11:00:00,6.67,3.52,1.98,1.93,1.92,1,0,21.9,78.17
2024-09-06 10:00:00,6.67,3.51,1.97,1.93,1.92,1,0,20.85,80.67
2024-09-06 09:00:00,6.67,3.51,1.97,1.93,1.92,1,0,20.18,82.5
2024-09-06 08:00:00,6.67,3.51,1.97,1.93,1.91,1,0,20.55,80.5
2024-09-06 07:00:00,6.67,3.52,1.97,1.93,1.91,1,0,20.62,80.33
2024-09-06 06:00:00,6.67,3.52,1.97,1.93,1.91,1,0,21.7,76.17
2024-09-06 05:00:00,6.66,3.52,1.97,1.93,1.91,1,0,22.67,72.33
2024-09-06 04:00:00,6.66,3.51,1.97,1.93,1.91,1,0,21.58,74.5
2024-09-06 03:00:00,6.66,3.51,1.97,1.93,1.91,1,0,21.73,70.83
2024-09-06 02:00:00,6.65,3.51,1.97,1.92,1.91,1,0,21.88,70.17
2024-09-06 01:00:00,6.65,3.51,1.97,1.92,1.91,1,0,22.57,72.83
2024-09-06 00:00:00,6.65,3.51,1.97,1.92,1.91,1,0,23.35,72.5
2024-09-05 23:00:00,6.64,3.51,1.97,1.92,1.9,1,0,25.42,67.17
2024-09-05 22:00:00,6.64,3.51,1.97,1.92,1.9,1,0,27.82,65.17
2024-09-05 21:00:00,6.63,3.51,1.97,1.92,1.9,1,0,29.4,65.67
2024-09-05 20:00:00,6.63,3.51,1.97,1.92,1.9,1,0,30.6,61.83
2024-09-05 19:00:00,6.63,3.51,1.97,1.92,1.91,1,0,30.88,60.5
2024-09-05 18:00:00,6.64,3.52,1.97,1.92,1.9,1.01,0,31.3,57
2024-09-05 17:00:00,6.64,3.51,1.97,1.92,1.91,1.01,0,31.15,61.33
2024-09-05 16:00:00,6.66,3.51,1.97,1.92,1.91,1.01,0,30.83,64.17
2024-09-05 15:00:00,6.67,3.51,1.97,1.92,1.91,1.01,0,29.65,67.33
2024-09-05 14:00:00,6.67,3.52,1.97,1.92,1.91,1.01,0,29.33,68.17
2024-09-05 13:00:00,6.69,3.52,1.97,1.92,1.9,1.01,0,28.32,71.67
2024-09-05 12:00:00,6.69,3.52,1.97,1.93,1.91,1.01,0,24.65,82.17
2024-09-05 11:00:00,6.69,3.52,1.98,1.92,1.91,1.01,0,23.17,85.17
2024-09-05 10:00:00,6.68,3.52,1.97,1.92,1.91,1.01,0,23.98,81.17
2024-09-05 09:00:00,6.69,3.52,1.97,1.92,1.91,1.01,0,23.9,79.67
2024-09-05 08:00:00,6.69,3.52,1.97,1.92,1.91,1.01,0,23.35,72.17
2024-09-05 07:00:00,6.69,3.52,1.97,1.92,1.91,1.01,0,24.88,67.33
2024-09-05 06:00:00,6.69,3.52,1.97,1.92,1.91,1.01,0,24.32,65
2024-09-05 05:00:00,6.69,3.52,1.97,1.92,1.91,1.01,0,23.83,71.67
2024-09-05 04:00:00,6.68,3.52,1.97,1.92,1.91,1.01,0,24.4,77.67
2024-09-05 03:00:00,6.67,3.52,1.97,1.92,1.91,1.01,0,24.55,70.17
2024-09-05 02:00:00,6.67,3.52,1.97,1.92,1.9,1.01,0,25.1,76
2024-09-05 01:00:00,6.66,3.51,1.97,1.92,1.9,1.01,0,25.12,73.67
2024-09-05 00:00:00,6.65,3.51,1.98,1.92,1.9,1.01,0,24.98,75.33
2024-09-04 23:00:00,6.64,3.51,1.97,1.92,1.9,1.01,0,25.87,70.83
2024-09-04 22:00:00,6.63,3.5,1.97,1.92,1.9,1.01,0,27.7,65.83
2024-09-04 21:00:00,6.64,3.51,1.97,1.92,1.9,1.01,0,30.62,57.67
2024-09-04 20:00:00,6.64,3.51,1.97,1.92,1.9,1.01,0,28.88,60
2024-09-04 19:00:00,6.62,3.51,1.97,1.92,1.9,1.02,0,32.17,50.33
2024-09-04 18:00:00,6.64,3.51,1.97,1.92,1.89,1.02,0,33.1,45.5
2024-09-04 17:00:00,6.63,3.51,1.97,1.92,1.9,1.02,0,33.77,43.67
2024-09-04 16:00:00,6.64,3.51,1.97,1.92,1.9,1.02,0,33.4,46
2024-09-04 15:00:00,6.67,3.51,1.98,1.93,1.9,1.02,0,32.6,47
2024-09-04 14:00:00,6.67,3.51,1.98,1.93,1.9,1.02,0,32.58,53.67
2024-09-04 13:00:00,6.68,3.52,1.98,1.93,1.9,1.02,0,29.13,62.17
2024-09-04 12:00:00,6.69,3.52,1.98,1.93,1.9,1.02,0,22.48,75.83
2024-09-04 11:00:00,6.7,3.52,1.98,1.93,1.9,1.02,0,20.65,76
2024-09-04 10:00:00,6.71,3.52,1.98,1.93,1.9,1.02,0,20.77,73.33
2024-09-04 09:00:00,6.69,3.51,1.98,1.92,1.9,1.02,0,21.4,69.83
2024-09-04 08:00:00,6.7,3.51,1.98,1.92,1.9,1.02,0,21.43,71.5
2024-09-04 07:00:00,6.7,3.51,1.97,1.92,1.9,1.02,0,22.55,68
2024-09-04 06:00:00,6.7,3.51,1.97,1.92,1.89,1.02,0,22.58,68
2024-09-04 05:00:00,6.69,3.52,1.98,1.92,1.89,1.02,0,23.52,65.67
2024-09-04 04:00:00,6.7,3.51,1.98,1.92,1.89,1.03,0,23.12,69.17
2024-09-04 03:00:00,6.69,3.51,1.98,1.92,1.89,1.02,0,22.87,71.17
2024-09-04 02:00:00,6.69,3.51,1.97,1.92,1.89,1.02,0,23.2,71.33
2024-09-04 01:00:00,6.68,3.51,1.97,1.92,1.89,1.02,0,23.95,71.83
2024-09-04 00:00:00,6.67,3.51,1.97,1.92,1.88,1.02,0,23.52,76.83
2024-09-03 23:00:00,6.66,3.51,1.97,1.92,1.89,1.02,0,25.7,74.5
2024-09-03 22:00:00,6.65,3.51,1.97,1.92,1.88,1.02,0,28.62,63
2024-09-03 21:00:00,6.66,3.51,1.97,1.92,1.89,1.02,0,30.38,60.5
2024-09-03 20:00:00,6.65,3.51,1.97,1.92,1.88,1.03,0,31.8,55.83
2024-09-03 19:00:00,6.65,3.51,1.97,1.92,1.88,1.03,0,31.12,61.67
2024-09-03 18:00:00,6.65,3.51,1.97,1.92,1.88,1.03,0,31.17,62.33
2024-09-03 17:00:00,6.66,3.51,1.97,1.92,1.88,1.03,0,31.72,60.5
2024-09-03 16:00:00,6.66,3.51,1.98,1.92,1.88,1.03,0,32.02,56.33
2024-09-03 15:00:00,6.67,3.51,1.98,1.92,1.88,1.03,0,31.45,53.83
2024-09-03 14:00:00,6.69,3.52,1.98,1.92,1.88,1.03,0,30.58,55.5
2024-09-03 13:00:00,6.7,3.51,1.97,1.92,1.88,1.03,0,26.63,65.83
2024-09-03 12:00:00,6.7,3.51,1.97,1.92,1.88,1.03,0,22.05,79.17
2024-09-03 11:00:00,6.7,3.51,1.97,1.92,1.88,1.03,0,20.77,78.67
2024-09-03 10:00:00,6.71,3.51,1.97,1.92,1.88,1.03,0,20.6,78.17
2024-09-03 09:00:00,6.71,3.51,1.97,1.92,1.88,1.03,0,21.1,77.33
2024-09-03 08:00:00,6.71,3.51,1.97,1.92,1.88,1.03,0,21.62,75.67
2024-09-03 07:00:00,6.7,3.52,1.97,1.92,1.88,1.03,0,21.87,77.67
2024-09-03 06:00:00,6.71,3.52,1.97,1.92,1.88,1.03,0,22.02,76.33
2024-09-03 05:00:00,6.71,3.52,1.97,1.92,1.88,1.03,0,22.55,73.17
2024-09-03 04:00:00,6.7,3.51,1.97,1.92,1.88,1.03,0,22.23,76.5
2024-09-03 03:00:00,6.7,3.51,1.97,1.92,1.88,1.03,0,23.37,76.33
2024-09-03 02:00:00,6.69,3.51,1.97,1.92,1.88,1.02,0,23.85,80.83
2024-09-03 01:00:00,6.69,3.51,1.97,1.92,1.87,1.02,0,23.97,83.83
2024-09-03 00:00:00,6.68,3.51,1.97,1.92,1.88,1.02,0,24.1,85.33
2024-09-02 23:00:00,6.67,3.51,1.97,1.92,1.87,1.02,0,25.73,78.33
2024-09-02 22:00:00,6.66,3.51,1.97,1.92,1.87,1.02,0,28.28,69
2024-09-02 21:00:00,6.66,3.51,1.96,1.92,1.87,1.02,0,29.95,63.5
2024-09-02 20:00:00,6.65,3.5,1.97,1.92,1.87,1.02,0,31.78,50.17
2024-09-02 19:00:00,6.66,3.5,1.97,1.92,1.87,1.02,0,31.75,53.83
2024-09-02 18:00:00,6.66,3.5,1.97,1.92,1.87,1.02,0,31.63,50.17
2024-09-02 17:00:00,6.66,3.5,1.97,1.92,1.87,1.02,0,30.77,56.67
2024-09-02 16:00:00,6.67,3.5,1.97,1.92,1.87,1.02,0,30.15,59.83
2024-09-02 15:00:00,6.68,3.5,1.97,1.92,1.87,1.01,0,29.47,58.5
2024-09-02 14:00:00,6.69,3.5,1.97,1.92,1.87,1.01,0,29.83,57.17
2024-09-02 13:00:00,6.7,3.5,1.97,1.92,1.87,1.01,0,27.57,66.83
2024-09-02 12:00:00,6.7,3.51,1.97,1.91,1.87,1.01,0,22.5,79.33
2024-09-02 11:00:00,6.71,3.51,1.97,1.92,1.87,1.01,0,20.37,74.5
2024-09-02 10:00:00,6.71,3.51,1.97,1.92,1.87,1.01,0,20.15,72.17
2024-09-02 09:00:00,6.71,3.51,1.97,1.92,1.87,1.01,0,21.67,65.33
2024-09-02 08:00:00,6.71,3.51,1.97,1.92,1.87,1,0,21.37,66.67
2024-09-02 07:00:00,6.71,3.51,1.97,1.91,1.87,1,0,21.73,65.17
2024-09-02 06:00:00,6.71,3.5,1.97,1.92,1.87,1,0,22.62,62.67
2024-09-02 05:00:00,6.7,3.51,1.97,1.91,1.87,1,0,23.75,57
2024-09-02 04:00:00,6.7,3.5,1.97,1.91,1.87,0.99,0,24.23,55.33
2024-09-02 03:00:00,6.7,3.5,1.97,1.91,1.87,0.99,0,26.1,48.83
2024-09-02 02:00:00,6.7,3.5,1.97,1.91,1.87,0.99,0,26.52,45.83
2024-09-02 01:00:00,6.69,3.5,1.96,1.91,1.86,0.98,0,26.52,43.33
2024-09-02 00:00:00,6.68,3.5,1.96,1.91,1.86,0.98,0,26.22,43.5
2024-09-01 23:00:00,6.67,3.5,1.96,1.91,1.87,0.98,0,27.68,43.83
2024-09-01 22:00:00,6.68,3.5,1.97,1.91,1.86,0.97,0,31.13,33.33
2024-09-01 21:00:00,6.68,3.5,1.97,1.91,1.87,0.97,0,32.65,33.5
2024-09-01 20:00:00,6.68,3.5,1.97,1.91,1.87,0.97,0,30.83,41.83
2024-09-01 19:00:00,6.68,3.5,1.97,1.91,1.87,0.97,0,29.82,40.83
2024-09-01 18:00:00,6.68,3.51,1.97,1.91,1.87,0.97,0,29.6,44.17
2024-09-01 17:00:00,6.69,3.5,1.97,1.91,1.87,0.97,0,31.5,37.17
2024-09-01 16:00:00,6.7,3.5,1.97,1.91,1.87,0.96,0,30.38,41.67
2024-09-01 15:00:00,6.72,3.51,1.97,1.91,1.87,0.96,0,28.97,44.5
2024-09-01 14:00:00,6.73,3.51,1.97,1.91,1.87,0.96,0,26.83,50.5
2024-09-01 13:00:00,6.73,3.52,1.97,1.91,1.86,0.96,0,26.13,54
2024-09-01 12:00:00,6.74,3.52,1.97,1.91,1.87,0.96,0,23.1,60.83
2024-09-01 11:00:00,6.74,3.51,1.97,1.91,1.87,0.96,0,21.93,64.83
2024-09-01 10:00:00,6.74,3.51,1.97,1.91,1.87,0.96,0,23.07,58.5
2024-09-01 09:00:00,6.75,3.51,1.97,1.91,1.87,0.96,0,23.75,55.33
2024-09-01 08:00:00,6.76,3.52,1.97,1.91,1.87,0.96,0,23.37,57.67
2024-09-01 07:00:00,6.75,3.52,1.97,1.91,1.87,0.96,0,22.85,62.33
2024-09-01 06:00:00,6.75,3.51,1.97,1.91,1.86,0.96,0,22.48,65.67
2024-09-01 05:00:00,6.74,3.51,1.97,1.91,1.86,0.96,0,22.55,67
2024-09-01 04:00:00,6.74,3.5,1.96,1.91,1.86,0.96,0,22.63,76.67
2024-09-01 03:00:00,6.74,3.5,1.96,1.9,1.86,0.96,0,23.45,70.83
2024-09-01 02:00:00,6.73,3.5,1.96,1.9,1.86,0.96,0,23.43,79.33
2024-09-01 01:00:00,6.72,3.5,1.96,1.9,1.86,0.96,0,23.68,78
2024-09-01 00:00:00,6.7,3.5,1.97,1.9,1.86,0.96,0,24.65,74.83
2024-08-31 23:00:00,6.69,3.5,1.96,1.9,1.86,0.96,0,25.35,69.5
2024-08-31 22:00:00,6.69,3.5,1.96,1.9,1.86,0.96,0,28.2,63.33
2024-08-31 21:00:00,6.68,3.5,1.96,1.9,1.86,0.96,0,29.4,59.67
2024-08-31 20:00:00,6.68,3.5,1.96,1.9,1.86,0.96,0,29.73,54.33
2024-08-31 19:00:00,6.69,3.5,1.96,1.9,1.86,0.97,0,29.55,56
2024-08-31 18:00:00,6.7,3.5,1.97,1.91,1.86,0.97,0,29.35,58.17
2024-08-31 17:00:00,6.7,3.5,1.97,1.91,1.86,0.97,0,28.68,59.33
2024-08-31 16:00:00,6.71,3.5,1.96,1.91,1.86,0.97,0,29.03,62.5
2024-08-31 15:00:00,6.73,3.5,1.96,1.91,1.86,0.97,0,27.35,67.17
2024-08-31 14:00:00,6.74,3.51,1.96,1.91,1.86,0.97,0,25.63,71
2024-08-31 13:00:00,6.76,3.51,1.97,1.91,1.86,0.98,0,22.92,81.33
2024-08-31 12:00:00,6.77,3.51,1.97,1.9,1.86,0.98,0,20.68,90.67
2024-08-31 11:00:00,6.77,3.5,1.97,1.9,1.86,0.98,0,19.72,92.17
2024-08-31 10:00:00,6.77,3.51,1.97,1.9,1.86,0.98,0,19.55,92
2024-08-31 09:00:00,6.77,3.51,1.96,1.9,1.86,0.98,0,19.5,94.17
2024-08-31 08:00:00,6.77,3.51,1.96,1.9,1.86,0.98,0,19.13,96.33
2024-08-31 07:00:00,6.78,3.51,1.96,1.9,1.86,0.98,0,18.93,99
2024-08-31 06:00:00,6.78,3.5,1.96,1.9,1.86,0.98,0,19.02,100
2024-08-31 05:00:00,6.77,3.5,1.96,1.9,1.85,0.98,0,19.12,100
2024-08-31 04:00:00,6.78,3.5,1.96,1.9,1.85,0.98,0,19.37,100
2024-08-31 03:00:00,6.78,3.51,1.96,1.9,1.85,0.98,0,19.55,100
2024-08-31 02:00:00,6.77,3.51,1.96,1.9,1.85,0.98,0,19.48,99.17
2024-08-31 01:00:00,6.77,3.5,1.96,1.9,1.85,0.98,0,19.57,99
2024-08-31 00:00:00,6.77,3.5,1.96,1.9,1.85,0.98,2.4,19.62,96.83
2024-08-30 23:00:00,6.75,3.5,1.96,1.9,1.85,0.98,0,23.87,92
2024-08-30 22:00:00,6.75,3.5,1.96,1.9,1.85,0.98,0,23.9,93.5
2024-08-30 21:00:00,6.75,3.5,1.96,1.9,1.85,0.98,0,24.55,95
2024-08-30 20:00:00,6.73,3.5,1.96,1.9,1.85,0.98,0.9,24.88,90.67
2024-08-30 19:00:00,6.7,3.5,1.96,1.89,1.85,0.98,0,29.08,64.67
2024-08-30 18:00:00,6.7,3.5,1.96,1.9,1.85,0.98,0,30.28,62.83
2024-08-30 17:00:00,6.71,3.5,1.96,1.9,1.85,0.98,0,30.58,64.33
2024-08-30 16:00:00,6.72,3.5,1.96,1.9,1.85,0.98,0,30.35,62.83
2024-08-30 15:00:00,6.74,3.51,1.96,1.9,1.85,0.99,0,28.85,63.83
2024-08-30 14:00:00,6.75,3.51,1.96,1.9,1.85,0.99,0,27.32,67.83
2024-08-30 13:00:00,6.76,3.51,1.96,1.9,1.85,0.99,0,26.93,69.33
2024-08-30 12:00:00,6.77,3.51,1.96,1.9,1.85,0.99,0,22.17,86.17
2024-08-30 11:00:00,6.78,3.5,1.97,1.9,1.85,0.99,0,20.48,89.33
2024-08-30 10:00:00,6.78,3.51,1.97,1.9,1.85,0.99,0,20.22,89.33
2024-08-30 09:00:00,6.78,3.51,1.97,1.9,1.85,0.99,0,19.45,93.83
2024-08-30 08:00:00,6.78,3.51,1.96,1.9,1.85,0.99,0,19.2,94.5
2024-08-30 07:00:00,6.78,3.51,1.97,1.9,1.85,0.99,0,19.23,91.83
2024-08-30 06:00:00,6.78,3.51,1.96,1.9,1.85,0.99,0,20.27,86
2024-08-30 05:00:00,6.78,3.51,1.96,1.9,1.85,0.99,0,21.1,81.33
2024-08-30 04:00:00,6.79,3.51,1.96,1.9,1.85,0.99,0,21.25,85.83
2024-08-30 03:00:00,6.79,3.51,1.96,1.9,1.85,0.99,0,20.3,97.33
2024-08-30 02:00:00,6.8,3.51,1.96,1.9,1.84,0.99,0,20.85,98.5
2024-08-30 01:00:00,6.78,3.51,1.96,1.9,1.84,0.99,0.9,21.5,94.83
2024-08-30 00:00:00,6.76,3.5,1.96,1.9,1.84,0.99,0,22.75,87.5
2024-08-29 23:00:00,6.75,3.5,1.96,1.89,1.84,0.99,0,22.72,93
2024-08-29 22:00:00,6.74,3.5,1.96,1.89,1.84,0.99,0,23.38,93.33
2024-08-29 21:00:00,6.74,3.5,1.96,1.89,1.84,0.99,0.3,29.1,64.67
2024-08-29 20:00:00,6.73,3.5,1.96,1.89,1.84,0.99,0,33.28,51.17
2024-08-29 19:00:00,6.74,3.5,1.96,1.9,1.84,0.99,0,31.88,55.5
2024-08-29 18:00:00,6.74,3.5,1.96,1.9,1.84,1,0,31.78,58.33
2024-08-29 17:00:00,6.74,3.5,1.96,1.9,1.84,0.99,0,31.87,54.5
2024-08-29 16:00:00,6.75,3.51,1.96,1.9,1.84,1,0,30.27,54.67
2024-08-29 15:00:00,6.77,3.51,1.96,1.9,1.84,1,0,28.75,59.17
2024-08-29 14:00:00,6.8,3.51,1.96,1.9,1.85,1,0,26.13,71.17
2024-08-29 13:00:00,6.81,3.51,1.96,1.9,1.84,1,0,24.67,81.33
2024-08-29 12:00:00,6.81,3.51,1.96,1.9,1.84,1,0,22.33,89.33
2024-08-29 11:00:00,6.81,3.51,1.96,1.9,1.84,1,0,20.97,90.83
2024-08-29 10:00:00,6.82,3.51,1.96,1.9,1.84,1,0,21.22,88.67
2024-08-29 09:00:00,6.82,3.51,1.96,1.9,1.84,1,0,21.65,86.67
2024-08-29 08:00:00,6.82,3.51,1.96,1.9,1.84,1,0,19.82,96.83
2024-08-29 07:00:00,6.83,3.51,1.96,1.9,1.84,1,0,19.2,99
2024-08-29 06:00:00,6.83,3.5,1.96,1.9,1.84,1,0,19.63,99
2024-08-29 05:00:00,6.82,3.5,1.96,1.9,1.84,1,0,19.85,98.33
2024-08-29 04:00:00,6.82,3.5,1.96,1.9,1.84,1,0.3,20.98,97.5
2024-08-29 03:00:00,6.81,3.5,1.96,1.89,1.83,1,1.5,24.27,79.5
2024-08-29 02:00:00,6.81,3.51,1.96,1.89,1.83,1,0,25.32,70.17
2024-08-29 01:00:00,6.8,3.51,1.96,1.89,1.83,1,0,25.13,75.83
2024-08-29 00:00:00,6.79,3.51,1.96,1.89,1.83,1,0,25.7,76.83
2024-08-28 23:00:00,6.78,3.5,1.96,1.89,1.83,1,0,27.12,74
2024-08-28 22:00:00,6.77,3.5,1.96,1.89,1.83,1,0,29.08,64
2024-08-28 21:00:00,6.76,3.5,1.96,1.89,1.83,1,0,31.03,62.83
2024-08-28 20:00:00,6.77,3.51,1.96,1.89,1.83,1,0,29.9,65.5
2024-08-28 19:00:00,6.76,3.5,1.96,1.89,1.83,1,0,32.62,54.83
2024-08-28 18:00:00,6.77,3.5,1.96,1.89,1.83,1,0,32.42,52.67
2024-08-28 17:00:00,6.77,3.5,1.96,1.89,1.83,1,0,32.58,51.5
2024-08-28 16:00:00,6.77,3.5,1.96,1.89,1.83,1,0,32.15,51
2024-08-28 15:00:00,6.79,3.5,1.96,1.89,1.83,1,0,31.25,51.83
2024-08-28 14:00:00,6.8,3.51,1.96,1.89,1.83,1,0,31.48,51.67
2024-08-28 13:00:00,6.81,3.51,1.96,1.89,1.83,1,0,28.7,58.17
2024-08-28 12:00:00,6.82,3.51,1.96,1.89,1.83,1,0,22.3,75.33
2024-08-28 11:00:00,6.83,3.51,1.96,1.89,1.83,1,0,21.2,69.83
2024-08-28 10:00:00,6.82,3.51,1.96,1.89,1.83,1,0,20.73,68.17
2024-08-28 09:00:00,6.83,3.51,1.96,1.89,1.83,1,0,20.58,73.83
2024-08-28 08:00:00,6.83,3.51,1.96,1.89,1.83,1,0,22.07,67
2024-08-28 07:00:00,6.83,3.51,1.96,1.89,1.83,1,0,22,63.83
2024-08-28 06:00:00,6.83,3.51,1.96,1.89,1.83,1,0,22.25,61.33
2024-08-28 05:00:00,6.83,3.51,1.96,1.89,1.82,0.99,0,22.92,60.33
2024-08-28 04:00:00,6.83,3.51,1.95,1.89,1.82,0.99,0,23.95,59.67
2024-08-28 03:00:00,6.82,3.51,1.95,1.89,1.82,0.99,0,25.82,54
2024-08-28 02:00:00,6.82,3.51,1.96,1.89,1.82,0.99,0,25.1,54.33
2024-08-28 01:00:00,6.82,3.51,1.96,1.89,1.82,0.99,0,25.73,58
2024-08-28 00:00:00,6.81,3.5,1.96,1.89,1.82,0.99,0,24.9,70.67
2024-08-27 23:00:00,6.8,3.5,1.96,1.89,1.82,0.99,0,27.57,69.17
2024-08-27 22:00:00,6.78,3.5,1.95,1.89,1.82,0.99,0,30.33,50.67
2024-08-27 21:00:00,6.79,3.5,1.95,1.89,1.82,0.99,0,33.02,41.67
2024-08-27 20:00:00,6.8,3.5,1.95,1.89,1.82,0.98,0,34.2,39.67
2024-08-27 19:00:00,6.8,3.5,1.95,1.89,1.82,0.98,0,33.18,45
2024-08-27 18:00:00,6.81,3.5,1.95,1.89,1.82,0.98,0,32.18,46
2024-08-27 17:00:00,6.8,3.5,1.95,1.89,1.82,0.98,0,31.18,51.67
2024-08-27 16:00:00,6.81,3.5,1.96,1.89,1.82,0.98,0,30.95,51.33
2024-08-27 15:00:00,6.82,3.5,1.95,1.89,1.82,0.98,0,30.1,49.33
2024-08-27 14:00:00,6.83,3.51,1.95,1.89,1.83,0.97,0,29.08,50.33
2024-08-27 13:00:00,6.84,3.5,1.95,1.89,1.82,0.97,0,26.58,55.83
2024-08-27 12:00:00,6.85,3.5,1.95,1.88,1.82,0.97,0,24.28,56.67
2024-08-27 11:00:00,6.85,3.51,1.96,1.88,1.82,0.97,0,22.03,58.17
2024-08-27 10:00:00,6.87,3.5,1.95,1.88,1.82,0.96,0,22.1,55.5
2024-08-27 09:00:00,6.86,3.5,1.95,1.89,1.82,0.96,0,21.57,57.5
2024-08-27 08:00:00,6.87,3.51,1.95,1.89,1.82,0.96,0,21.05,62
2024-08-27 07:00:00,6.86,3.51,1.95,1.88,1.82,0.96,0,21.28,61.83
2024-08-27 06:00:00,6.87,3.51,1.95,1.88,1.82,0.95,0,21.87,60.33
2024-08-27 05:00:00,6.87,3.5,1.95,1.88,1.82,0.95,0,23.02,57.5
2024-08-27 04:00:00,6.87,3.5,1.95,1.88,1.82,0.95,0,24.62,53.67
2024-08-27 03:00:00,6.87,3.5,1.95,1.88,1.82,0.95,0,24.47,56.5
2024-08-27 02:00:00,6.86,3.51,1.95,1.88,1.82,0.95,0,24.45,58.67
2024-08-27 01:00:00,6.86,3.51,1.95,1.88,1.81,0.94,0,24.3,63
2024-08-27 00:00:00,6.86,3.5,1.95,1.88,1.82,0.94,0,25.32,61.5
2024-08-26 23:00:00,6.85,3.5,1.95,1.88,1.82,0.94,0,26.88,62.67
2024-08-26 22:00:00,6.85,3.5,1.95,1.88,1.82,0.94,0,28.97,57.83
2024-08-26 21:00:00,6.84,3.5,1.95,1.88,1.82,0.94,0,34.1,44.17
2024-08-26 20:00:00,6.83,3.5,1.95,1.88,1.82,0.93,0,35.12,37.83
2024-08-26 19:00:00,6.83,3.5,1.95,1.88,1.82,0.94,0,35.02,37.17
2024-08-26 18:00:00,6.84,3.51,1.95,1.88,1.82,0.93,0,35.18,38.5
2024-08-26 17:00:00,6.84,3.51,1.95,1.88,1.81,0.93,0,34.3,41.17
2024-08-26 16:00:00,6.85,3.5,1.95,1.88,1.81,0.93,0,32.77,47
2024-08-26 15:00:00,6.86,3.5,1.95,1.88,1.81,0.93,0,31.83,50.5
2024-08-26 14:00:00,6.87,3.5,1.95,1.88,1.81,0.94,0,32.13,47.17
2024-08-26 13:00:00,6.87,3.5,1.95,1.88,1.81,0.94,0,29.08,58
2024-08-26 12:00:00,6.88,3.51,1.95,1.88,1.81,0.94,0,25.82,64.5
2024-08-26 11:00:00,6.89,3.51,1.95,1.88,1.81,0.94,0,24.3,59
2024-08-26 10:00:00,6.89,3.51,1.95,1.88,1.81,0.94,0,23.48,62.83
2024-08-26 09:00:00,6.88,3.5,1.95,1.88,1.81,0.94,0,23.83,61.67
2024-08-26 08:00:00,6.88,3.5,1.95,1.88,1.81,0.94,0,23.72,65.33
2024-08-26 07:00:00,6.87,3.5,1.95,1.88,1.81,0.94,0,24.05,59
